"","S001","S002","S003","S005","S006","S007","S008","S009","S010","S011","S012","S013","S014","S015","S016","S017","S018","S019","S020","S021","S022","S023","S024","S025","S026","S027","S028","S029","S030","S031","S032","S033","S034","S035","S036","S037","S038","S039","S040","S041","S042","S043","S044","S045","S046","S047","S048","S049","S050","S051","S053","S054","S055","S056","S057","S058","S059","S060","S061","S062","S063","S064","S065","S066","S067","S068","S069","S070","S071","S072","S073","S074","S075","S076","S077","S078","S079","S080","S081","S082","S083","S084","S085","S086","S087","S088","S089","S090","S091","S092","S093","S094","S095","S096","S097","S098","S099","S100","S101","S102","S103","S105","S106","S107","S108","S111","S119","S120","S121","S122","S124","S125","S127","S128","S129"
"PRKACA","-0.593438717591679","-0.685274647941454","-0.0898017165775938","-0.763981073433547","-0.562633354052399","-0.945334259797149","-1.05426381756812","-0.560618008268623","-0.728585277027031","-0.782032428560207","-0.878000514319897","-1.18985658472363","-1.00399494706132","-1.03639831148936","-0.906908745047603","-1.21437098183332","-0.689967694313767","-1.06255391839634","0.502804072724042","-1.21504738714913","-1.15763210365138","-0.605068918437555","-1.18156760633755","-1.00167921848979","0.739310809240934","-0.832298248654598","1.40110020938405","-0.273612907471734","-0.707273013638271","-0.758332132448734","-0.697959833899093","0.164285554853532","0.844717572766358","0.983268380849885","0.259513778068378","-0.443177070290283","-1.04956433337888","-0.0946760809182912","0.27435873274027","-0.750345349029416","-0.210058975682727","0.948771256493357","1.22479992393112","-0.646494301350721","0.452328819151817","1.07838766183385","0.461385512563406","-0.629522469680895","-0.176918400532345","-0.668780311374478","-0.145338954755732","-0.541103596758877","-0.777599032564587","-0.574073702956608","-0.7110478030685","-0.74867593291265","-0.812165028357657","-1.16015951158648","-0.65569017610126","-0.104634842475578","-0.183204620258786","-0.344339187841724","-0.75589648182214","-1.12778119198641","0.421936415501771","-0.581270576361514","-0.606284835650401","0.048150290882702","-0.644666210429924","-0.85314951747213","-1.21182362862229","-1.19496673005458","-0.839290596103425","-0.77135774793941","-1.25575589850003","-0.356195921798441","-0.797541511086601","-1.10957638065317","-1.15978760689266","-0.604225379929705","-1.30567479621579","-0.765500070615603","-0.48636892607999","-0.382854105921083","-0.721790046174898","-0.622684268123793","-0.454819608315358","0.0702740156535508","-0.893179473230133","-0.785214882966745","0.508104604827154","-1.00323747843575","0.302915398490998","-0.304618605316226","-0.829286312361786","-1.45122458270896","-0.832261996622742","-0.814178645424552","-1.43088034339776","-0.596950628806245","-0.15419201340225","1.28539909847314","1.31906117675721","1.25627489634092","1.29466438596034","1.44709917634057","1.56986153713122","1.42424609200203","1.57429295369339","0.764197982034644","1.19266721364799","1.04562707284204","1.23276865736832","1.54982047002321","1.20083019424207"
"MAP4K5","1.07433017623591","0.896988398389199","0.401857759154513","1.13300439608791","0.889322794273802","0.810922884587094","1.2035309559848","0.754430364256845","0.0911886955629325","0.152805926664166","0.928054849552917","0.701372616070069","0.914930895275543","0.780904744010315","0.833824246384887","0.979379653107211","0.831291877779639","0.520498910575038","-0.327072002234517","1.047163185837","1.16282680406056","1.31996817514946","1.06143493184094","1.17803886259663","-0.609788294822733","0.97834084985348","-1.099969572993","0.106603398040754","1.01440581980732","0.906674765829559","0.665782094075786","0.704000329583664","-0.9939456981285","-1.19047131185979","0.144834503141462","0.728959905721494","0.994657272069394","0.503049679302663","-0.263899621931104","0.760133026749367","0.180196853229342","-1.27855132498527","-0.896242352198228","0.382818473475558","-0.248179939639792","-1.26503257640864","-0.868064226190523","0.872731185920271","0.463670494106312","0.842473983030523","0.43963857387634","0.865833486197969","0.918644449528805","0.819929088555705","1.0972036458568","0.774050553441888","1.02786379351897","0.557266797159475","0.632974358078787","0.151752804082897","0.56608795681707","0.0133631187966441","1.16330266893113","0.865027405332475","-0.00876761700237209","0.455471881957849","0.512296999259859","0.516707155518652","1.33072811704785","0.473547425308385","0.81962940734902","0.637852492451762","0.474094793363849","0.470180567022545","1.14297577613981","0.80384702241063","0.729362489608924","1.00210548908976","1.01921489112028","0.334368248861376","1.12671100681378","1.17262918973135","0.757152640582895","1.24044006957001","0.953032301554267","0.717569351876875","1.05662243757469","-0.693670877775739","0.970906991184923","0.651941164966663","-0.222205086986517","1.24043956891065","-0.301393176288359","0.880124276130244","1.08073740017114","0.90636238855268","1.26597160060977","1.0740470786097","0.8577603599973","0.517951353238256","0.121670105023942","-1.09273332394109","-1.1514364122306","-1.13433893675304","-1.37714129392639","-1.24118199331524","-1.2778929467002","-1.22794823108374","-1.29531623867675","-1.4029738948594","-1.33528029880613","-1.10935707578707","-1.17601626406042","-1.19298928874343","-1.2792914695623"
"CAMKK2","-1.24881827505871","-0.941020969737678","-0.314570360526702","-0.917578066413777","-0.466390844202076","-0.800432332458341","-0.743218449296282","-0.469249980029645","-0.268787106886142","-0.510427053163633","-1.02896020546031","0.260215397653369","-0.925856544426266","-0.792678886014194","-0.828706167472496","-1.12926452226496","-1.04401104939412","0.166642452357534","0.189781514530944","-0.990270676169246","-1.18415160443913","-1.00532559553389","-1.07951941484696","-1.16999180410873","0.0262758426407801","-0.900787422741032","1.28909074952846","-0.0331983081077751","-1.01285652809774","-1.22132090629121","-1.15675389991339","-0.67598469992849","0.83185413292349","1.41770784643933","-0.0606274445007236","-0.419433009518667","-1.14225561639068","-0.550528398818891","-0.396643232636325","-0.760666770629018","-0.0844377798116858","1.08358005947279","1.12889539631862","0.132781834970663","0.672920202107432","1.32941360623236","0.360857419566167","-0.963488774411615","-0.874057072650393","-1.08909007228397","-0.125878948930972","-0.97697389378562","-0.914381537307636","-1.15184579455602","-0.983075005373522","-0.855471200937786","-1.02452212169902","-0.959167672518866","-0.83759841870794","-0.224182095670151","-0.604223701298545","-0.386150043636709","-1.39551722763211","-0.983719872790648","0.117835019415103","-0.762375445568597","-0.797196566791363","-0.466534641178539","-1.21704305942577","-0.599253555310143","-0.691738019731624","-0.962882367586657","-0.453333773635829","-1.21088351761081","-0.996435349305948","-0.884724441753459","-0.732684679224087","-0.933825741422597","-1.0386468756115","-0.0931084249762299","-1.27115230595345","-1.0645611130399","-0.624130645442358","-0.599774814514221","-1.33260551058715","-0.724518606882447","-0.651157182285203","0.705663639766708","-0.947717530257512","-0.799734282003072","-0.536281242175358","-1.14139630478699","0.112867201685472","-0.396014782196356","-0.857669681489027","-1.08824305061439","-1.36209599101354","-1.22067857433422","-0.953675287969247","-0.11488105678138","0.0246488993245169","1.24007194053595","1.13698756276594","1.10656234835101","1.20834442977835","1.18877583760453","1.15739879175074","1.16352718647664","1.35149702357075","1.06223290598473","1.26565635081953","1.00520287836561","1.26469998628264","1.07115181643885","1.25945258686618"
"TAOK3","-1.30809585709018","-0.986949070374813","-0.42999909460674","-1.03260855617976","-0.512804529522913","-0.897652372715416","-0.9099575883941","-0.739135379133865","-0.391457997948449","-0.535214706797773","-0.975613021590668","0.12779622500881","-0.907077745421641","-0.828479768155202","-0.870527826829479","-1.0792885550425","-1.11888829059794","-0.0601837682394372","0.161771178140624","-1.02944936326736","-1.06418956850893","-1.0704895558933","-1.06632952557669","-1.16285160254874","-0.0331993621784579","-0.963118739076616","1.23417776423873","-0.162932232469104","-0.981188185674871","-1.18363739660076","-1.08857237266608","-0.57692047413689","0.724932558938753","1.37554403438207","-0.172117278585455","-0.519456733766977","-1.13415639952332","-0.475949110067242","-0.476039393691083","-0.800872792796711","-0.0646984265906576","1.05567732560682","1.09174909606733","-0.0170504768034011","0.649427151897944","1.35335570296578","0.50409962568195","-1.04206485561339","-0.795768520310993","-0.980946098720301","-0.385572129941561","-0.916084937035237","-0.931173539232486","-0.996406219366014","-1.07841169282553","-0.755040125628425","-0.982301937230309","-0.807366265924601","-0.778299690508444","-0.127854895199828","-0.463319985324147","-0.480609702266051","-1.34882206926746","-0.839249954440849","0.158057746962574","-0.641149876286299","-0.658467337827538","-0.487121204480365","-1.13292130789911","-0.522700373081444","-0.781114691449087","-0.816066972007717","-0.452037840841065","-1.13135199443073","-1.00333341831333","-0.949809059493356","-0.659829176036384","-0.906650460427197","-0.88847821294366","-0.0573309518332696","-1.18793255165102","-1.00202617034926","-0.599588191228343","-0.67846339400607","-1.37190028263229","-0.853670988745865","-0.624423179798685","0.483778742801256","-0.869014646004035","-0.841785197039455","-0.522342894291547","-1.04345953667438","0.229761109029345","-0.493618995326383","-0.934213153733866","-1.03159738988936","-1.23650595873952","-1.18062812721825","-0.954327254367497","-0.162169654252096","0.243224424674826","1.32648583836317","1.14501274610582","1.24052574655984","1.25582509593789","1.16061623668753","1.15069579090746","1.20334361803016","1.35274838202509","1.13228688458953","1.36315018070499","1.07659680843844","1.31978420041355","1.19510848098079","1.24644913164873"
"CSNK1E","0.789809200688368","1.33972054503159","0.325263777799209","0.856587877201521","0.915673164270832","0.408094190998896","1.06169576629195","1.0693255953514","-0.125651603602687","0.0467498575042281","1.04970018241144","0.699730936247557","1.0538621555285","0.577692298418759","0.869419121823364","1.0541667581113","0.740504059106775","0.440882666689988","-0.0183201140451198","0.960247947533567","0.973670846049309","1.48683963645011","1.02081890268165","1.0394271149972","-0.836956395337563","1.05635166997827","-1.08776561529427","0.0882053644206135","1.06782372306173","1.10837804389957","0.625744758894293","0.883439210598532","-1.10558216840806","-1.11253852384679","0.116818742859596","0.524900962493664","1.12546882122099","0.557317268633318","-0.481794265790152","0.887051782600521","0.0464235866927612","-1.35073849904138","-0.98273952342274","0.226665618291318","-0.339433672480853","-1.37668556458592","-1.33060041050692","0.543253853562656","0.324170388098593","0.480187456125295","0.334176802639066","1.02794915829148","0.540451661614308","0.682657877775834","1.41269144529217","0.586629951979971","0.945967969032801","0.473418996414139","0.698057908281073","-0.0879780112360705","0.298581128084248","0.371652560421561","1.22104690392149","0.848122524081165","0.19793687398729","0.477517132538969","0.576530232679212","0.799197888051433","1.26124920066254","0.331882003644553","0.705900646743658","0.434521635140521","0.28210905225421","0.549596014686353","1.67073308888897","1.18940603246543","0.446807960531694","0.796513687617202","0.900499682458835","0.666229805042026","0.946831849205714","1.19157480587248","0.586764374864698","1.24577028990646","1.12340145569112","0.771373625517393","1.20943088905518","-0.749150109024101","0.653968229150764","1.20120559208885","-0.109232481701877","0.870696690155803","-0.750894683294714","1.186477850088","1.33562004043942","0.831623426008543","1.24971515751238","1.08630215211086","0.746859838394336","0.439394053289699","-0.105228029349705","-1.00233691202334","-1.23824474307831","-0.942984331593396","-1.17662695682291","-1.25619153199258","-1.34984317370639","-1.15840858707426","-1.38085435146282","-1.38648548854897","-1.19305150745084","-1.32819715854669","-1.13033295060691","-1.09772282764571","-1.28982651742614"
"CSNK2A1","-1.53561458161585","-1.27943150479745","0.262791190129542","-0.993514827875899","-0.519598529400966","-1.2864885138342","-1.00862940586051","-0.63865793378876","0.369346950256115","-0.0795994628688108","-0.539709199016577","-0.988890804393634","-0.934903133799814","-1.35582202297413","-1.18057750121211","-0.814103165687237","-0.801871337374112","-0.619592801533272","0.570368301955237","-0.608288502591077","-1.02012690918767","-1.55729792011362","-1.9251398567689","-1.52153833743121","-0.24319195473779","-0.916280365626603","0.70894700538102","0.351945086607301","-1.2491773799447","-0.685214708646339","-0.994628092334002","0.67511027759321","0.0783423185814472","0.777716484983309","-0.330656463360996","0.102516632546431","-0.827291384571345","1.09128685587977","-0.749903796815883","-1.49900910061584","-0.998821539046365","1.13464565698165","0.508071295049727","0.105463945385427","0.584109494454647","0.905984792924241","-0.13004285429059","-1.24877080536302","-0.801704527205957","0.000340496128942044","0.386534001091597","-0.00832386282308745","-1.65588414666232","-0.0358868414143628","-1.12557836234886","-1.1719598602936","-1.0987871267167","-0.875842754533031","-0.400734443631325","0.871017600511351","-0.341254295439724","0.728714655365015","-0.701720503723258","-1.12781312643266","0.317641895340337","-0.479999116229139","-0.314849793722221","-0.173764404885732","-0.896673946903826","-1.33460364756736","-0.605501165138945","-0.948328655646736","0.119727486149221","-0.119040271697277","-1.02435893673339","-0.808974860962399","-0.925158869788665","-0.889019717151576","-1.14693977933823","-0.711351452763931","-1.44094812368651","-1.05308350128267","-0.578304501165169","-0.670307896007217","-0.500934515868217","-0.4654886962885","-0.0918774651931231","0.254705187501643","-1.63772972675286","-0.360301973082347","0.755370299406611","-1.44165254564","-0.192456228244537","-0.343807161620448","-0.390628818133997","-1.12346188306611","-0.896742205891","-0.971341257637483","-1.27171644055335","-0.292332451068588","-0.532362037561855","1.17715577380107","1.0533400294684","1.51012797775273","1.21662626061636","1.04801582457631","1.73097117069873","1.66016777575272","1.53376384895307","1.18707551957699","1.29427539182667","0.906422097512705","0.509477119475941","1.16762250026001","1.38141496882302"
"SRPK1","-1.14612319366097","-0.968118763467894","-0.0768158108889625","-1.20085630299584","-0.411936801896902","-0.737114541203339","-0.938869230174733","-0.406099872294822","0.0571549433454355","-0.282901348466421","-0.860128470844163","-0.738024760578407","-1.34028116822382","-0.957276447762458","-0.967330703170344","-1.05821517090937","-0.644070060168953","-0.514747406081601","0.571374376442265","-0.910606051542845","-1.19481396341019","-1.07524154166846","-1.09312321500184","-1.33825151401632","0.177481957967145","-0.820241782173981","1.19282017264579","-0.13933089704837","-1.2148926063963","-1.01263280763688","-1.03207137701498","-0.210775802545197","0.572268522895693","1.19759682910863","0.0190642558823528","-0.0359730030464116","-0.880514804200889","-0.154312271318503","-0.14769682938602","-0.742350068780459","-0.524673094210925","1.4231347592005","1.17409670798019","-0.136103575931925","0.470450480703804","1.26808557576655","0.428875616627693","-1.09101501312215","-0.529270733541779","-0.68785696775525","-0.324608579968219","-0.849897984503761","-1.46794600180164","-1.00902144869123","-0.889725698476427","-1.08890953118766","-0.651725968558562","-0.777555217494417","-0.906822596326969","0.160292332286946","-0.570352957373703","0.0403407617298888","-1.09628635556561","-0.944654857580437","0.566691341765671","-0.416235163638401","-0.386430113594531","-0.260747204431969","-1.37290900560997","-0.850267818836108","-0.858607401838014","-0.938183638950828","-0.495425763198514","-0.74322016911531","-1.04104309984356","-0.584159534099486","-0.978892460947817","-0.918355903225929","-1.25270813848574","-0.450641886675075","-1.14627062974942","-0.803557497121249","-0.70833888854629","-0.906727598976619","-0.996996919318197","-0.609556491953741","-0.522609549496938","0.914145842281565","-1.33814999617945","-0.603802741643587","0.0946447342000763","-1.21619600519052","-0.268439623503866","-0.310617768859277","-0.647588829887613","-1.02235025423969","-1.19712957938532","-0.999752381879661","-0.78174429265065","-0.401962732957679","0.0478278141919795","1.10313116102408","1.22500721819339","1.17055277130564","1.29921411233912","1.1740578178201","1.38749457019765","1.33211431233358","1.37856290587023","1.39538721369313","1.2810460534729","1.17885070643453","1.15264410588389","1.11900307160799","1.18556755061456"
"PRKCA","1.0872793322981","0.721323253353536","0.95382084529042","0.818619520686154","1.35948429860037","1.42974556080713","1.11889342857077","0.177068372618613","1.22215189573042","0.243662338522572","0.819516126059116","1.69999339430021","0.990896671192074","0.573862294828048","0.945360179797209","0.867292906318845","0.983379406967041","1.36956409604437","0.0800111365189378","1.116798083666","0.812410952909567","0.996166650912299","1.39236950321835","0.550906887642989","-0.216681415260947","1.00184983974077","-1.12408210097919","0.862285376819133","0.724115516678587","0.761390854180147","0.705509544202682","-0.252526222084986","-0.360409933463297","-0.4842404483816","0.588359970087753","1.14683229471684","0.856701725111152","0.175279605202246","0.541504947574546","0.820408862528522","-0.222485378994387","-0.90433326083529","-0.424592942721305","-0.0620990365389878","-0.904463820524127","-0.980765036418527","-0.159347117602137","0.724861697046979","-0.409035568620996","0.462905848304547","0.336191214048176","0.466600942838597","0.712824887362496","-0.220334563071509","0.905590866078306","0.340838840292163","0.833284160087201","-0.307149142382115","0.996250288471443","0.0858163731595114","0.13394591553343","0.923300072663652","0.588178633374347","0.922063850472166","0.150302318263434","0.73031114590019","1.11801059146901","-0.630200767758399","0.853595342431048","0.867094232765309","1.20243173478034","0.387919703101815","1.05635714218128","0.181893783047688","1.38716981857684","1.05915915086924","0.716163078621453","1.30978727287815","0.253239548143196","1.18607333752768","0.56881980828981","0.946901634795916","0.680697843899019","0.803963103565992","0.47178502940737","0.77087275547272","0.705274036843166","-1.82870869866388","0.548272466612403","0.731452115132734","-1.4793031758245","1.16521674018482","-0.262490683002175","1.32896638519568","1.30588504764544","0.333206931007135","0.641968429023494","1.01567503224081","2.12917737196698","1.47330193572355","0.978472756684444","-1.13511014998046","-1.19292286996391","-1.08999798669167","-1.64552177669641","-0.856900702295879","-1.21094691609441","-0.64471182816789","-1.18454288926905","-0.851622558026532","-1.08874670615814","-1.00687237832699","-1.66414022278376","-1.67966766006372","-0.966064374697284"
"TNK2","-0.890266320137757","-0.6673420943364","-0.403783849572673","-1.08409527585068","-0.703061478800012","-1.15281253049175","-0.933752495122351","-0.125745307009194","-0.305468605120886","-0.66421180543462","-1.0048917448875","-0.460156499853583","-1.11331744150318","-0.508065351988259","-0.764576436632787","-1.02146220945472","-0.431677089757084","-0.670940264889706","0.275533143005748","-0.950880687122775","-1.15569718791012","-0.894831260156527","-1.19477356091443","-1.24377544765327","0.30941031649513","-0.997241652341591","1.32459782765772","-0.142483438080225","-1.326273864633","-1.18020547965111","-0.895582237492721","-0.554128830063522","0.712677018219413","1.21596351855349","0.0268738160382234","-0.782045214176303","-1.09708032546133","-0.726575938012613","0.180556948875065","-0.432853454202293","-0.0446575290188313","1.05569319863265","0.964913968309362","-0.340155848014015","0.336068468352201","1.15224402271191","0.388978106942104","-0.837673669023309","-0.717004931620017","-0.990462522676135","-0.529947345776911","-1.11885884379596","-1.34199286849463","-0.923602829724876","-1.02894895420994","-0.593666740902388","-1.10578048438692","-0.865623536388833","-0.784280307339502","-0.327812221351779","-0.370383340410935","-0.287751680258078","-0.936314952031702","-0.982511347963017","0.0831913905972295","-0.603015342530913","-0.419627278930368","-0.563888912605813","-0.996021195648193","-0.666008243726017","-0.981747177096447","-1.01775868640717","-0.408180259873056","-0.886341483594498","-1.04533768874221","-0.850193395948883","-0.754656297388247","-1.09493725925904","-1.10101963869514","-0.332305973024276","-1.08104478271959","-1.01510579396624","-0.62948595184049","-0.714954688720095","-0.816997744216772","-0.803116023054895","-0.532376560528462","0.806030058050362","-1.08015769374102","-0.672427365782674","0.239170596043452","-0.95903411506119","-0.155437620065854","-0.284260973367175","-0.786468522327393","-1.04469113635382","-1.12644108237415","-1.16704797526729","-0.605566970383326","-0.546829352188878","-0.188408464560051","1.33143360359157","1.2699361096178","1.09539815902017","1.19993185641774","0.964652074527953","1.2213500842248","1.35896192788406","1.16788617476129","1.29540930015535","1.22141133673345","1.13939867902752","1.24929312777029","1.24027565650487","1.25664580477729"
"IRAK1","1.12977490484346","1.44533745149637","0.609880632278622","0.783075079924882","0.736978303224994","0.785219595699593","0.814894736933335","0.641691709580269","0.376387500746525","0.0897527663269563","1.08773183691823","0.0778525417027535","0.889896106012881","0.686902821664527","0.701315704789001","1.05511693417996","1.33651222937301","0.192176750671691","0.332684949422092","1.04534499611912","1.03842124898522","1.10413713307682","1.1301007256686","0.905228679480591","-0.353959743188287","1.21962654646874","-1.27438620127592","0.395060472879763","0.976585468352734","1.32143982261925","0.983629454735576","0.675466247896053","-1.18372653697516","-1.56099987999785","0.313548258843915","0.71458455625683","1.19122241832206","0.659000322738566","0.484195287898709","0.912402692080963","-0.226473161018354","-1.28365237159227","-0.668947124406299","0.107797398698986","-0.347836151905801","-1.51330410657933","-0.978179455121071","0.920521094698329","0.557895879402566","1.01226900145226","0.421387046447308","1.03497333667135","0.557622097424153","0.853891399319961","1.2837398679127","0.400127517527008","1.18191885034834","0.388434292820886","0.433035921408355","0.070078912604207","0.553900370671442","0.575167317184178","1.45683917837312","0.67495894536478","0.225422104485388","0.705008008382732","0.936846203543207","0.785899311039686","1.05595199867178","0.128221555765716","0.723426355244505","0.331007588531816","0.510425243674514","0.778111865612562","1.13595111271297","0.943153507110379","0.606171961154188","1.08578223398942","0.529544412267047","0.0434235720574151","0.886288514488933","1.18626015572381","0.83765623083356","1.32567609417635","1.41074977425432","0.816854647068786","1.07941897829157","-0.886031614315099","0.553383794469801","0.918132397009131","0.407396332261549","0.820674141709896","-0.237375950225388","0.718461201002772","1.24210333012952","0.993175105629799","1.31672385993328","1.36493808289503","0.8970238322301","0.497982495056284","-0.597915541411408","-0.998642138880927","-1.0537927686928","-1.10729787487545","-1.28091302455218","-1.27462074291832","-1.17893487305169","-1.04916908428907","-1.30855505466608","-1.43538151862902","-1.14953401540172","-1.1386013225162","-1.28275967905047","-1.05449336413782","-1.34895014457424"
